Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
63182,08464;50202,1121;42344,26199;44909,93207;41540,75836;34629,20027;28943,18842;26140,72142;33476,01185;40212,98903;51557,6453;60290,57622
56639,9865;43961,46355;36032,98753;40829,31463;40248,07288;35936,06966;32898,15095;32622,77063;40477,42962;46817,79525;56433,40997;64007,8316
59461,87267;46869,88872;40941,97142;46585,7791;48746,68629;44237,88757;34598,16863;30675,31796;35645,80005;42578,97835;53928,97824;61674,82336
55314,66718;45092,27891;39783,9541;40875,32262;43462,30223;40842,23299;29559,22742;27544,86236;35249,21444;42073,58391;57864,2664;75202,25354
69356,1464;49258,86417;43084,95032;46133,56687;48367,03473;47000,73105;35256,20554;30800,85544;38291,29237;47655,44668;61707,91818;68154,48447
52934,07634;42948,84218;39790,11049;38948,05763;38096,0904;35896,06667;30125,5818;28806,41736;34752,01418;43752,23598;56675,17917;61979,97878
50574,78741;37631,32159;36369,35545;37280,80992;38909,84396;35235,77297;28181,25712;27622,3025;35315,0525;44801,05324;54169,19255;56497,67081
39581,82216;35591,71643;33482,80182;37174,41362;37481,41213;34412,12077;30245,83214;30844,91388;36249,77366;45688,35125;55889,7723;55557,28647
40354,42701;42872,59941;37973,17867;40813,48762;41990,35051;38258,02184;30641,99129;29861,04711;38519,15471;47987,38076;57050,32719;60977,07443
47413,87545;38254,241;36237,75391;34596,12339;33101,16985;28700,55552;25670,8679;29554,47592;37972,70069;44260,56293;54176,64869;56920,85925
39590,68857;32807,58711;32608,38216;28530,20597;30580,36343;32864,75357;29437,94675;27748,23187;33497,08529;36618,65372;47655,08433;54397,58077
42077,70639;39893,44715;35173,34348;36757,65509;39998,25474;38252,65464;30383,95567;28101,88966;32860,30442;35203,49439;44514,89921;46249,09825
34883,99594;34015,54752;31886,40496;30944,83362;35189,85796;34593,10032;30804,47549;30465,46198;35731,83933;39222,13818;50060,18847;51398,19699
34565,19955;28840,98953;28965,36938;29634,95817;31253,33581;29569,24005;26670,6417;26051,40012;33190,14375;39288,08362;53461,19885;57414,55162
41386,08881;34286,91263;31486,65463;34353,45539;38381,2496;38319,90484;39178,55575;35868,31008;39531,34666;44266,84507;56736,70043;64935,52584
48154,93583;38860,86822;35655,16809;34224,2852;31049,46106;27902,30233;29113,01409;28667,86738;32020,2547;36034,83401;47943,0905;49270,64878
44725,27085;42646,41452;38959,87213;39457,55026;42865,28371;37974,9371;31038,07367;29732,89125;34571,53562;40309,01265;54423,50266;60621,88454
52414,51344;41143,20555;38995,56788;44531,8493;48864,37932;45179,52565;33537,47095;33881,69595;38850,36499;48173,11587;55442,19566;65574,08319
61603,3942;48461,61219;38749,14889;40209,77674;42956,34216;40431,27311;33714,55868;29956,64473;35831,49045;42646,16165;50387,32248;53985,79741
44856,02242;36591,10716;37717,1388;38072,23972;34925,46354;33249,52777;29972,90545;32076,7082;39008,60356;45551,5073;55276,23261;59084,87783
52849,75509;47940,51451;44657,38327;43118,83352;41239,74884;39185,01395;29403,69438;28534,95003;33439,70001;41374,14624;54652,52239;61598,24333
57513,77112;43818,27936;39596,69104;40558,6143;37857,82298;30740,32417;25224,64998;25838,98264;33716,06066;42826,75695;52130,58033;57865,98957
58353,05627;40392,89432;36677,94502;40484,97857;43583,63378;34594,52191;33087,14902;30204,13611;36704,49331;44667,78917;56021,29018;59154,87551
52970,11195;36355,40488;31175,98626;33340,60979;32802,63587;25624,914;22935,24612;23425,95637;30719,49967;37624,82809;51724,79607;58026,33633
57650,98843;41373,40214;34753,40822;41737,11686;45859,86606;38861,78127;32986,00995;31479,44149;34564,4049;41206,77829;48000,20281;54765,8343
56049,81879;39460,35967;33561,60911;38843,51815;38940,75879;35653,91914;29963,9419;26919,51618;36756,60091;43851,02;51957,75569;57356,89992
53692,1988;40367,33994;31097,97763;29617,35073;33213,98079;31486,47563;30585,10786;30845,53026;33800,89513;37307,80893;48181,40356;53647,12703
53054,10079;45487,2152;41463,45287;42210,21181;42403,1454;38433,91567;33566,5143;35222,63809;37565,67972;41141,95467;48625,24515;50082,56598
45417,02216;37373,08524;33129,19233;38233,79303;41494,20385;37168,41174;31935,99944;31044,19443;37511,31926;40998,4514;48921,24975;58822,09931
53467,41123;41714,59676;38273,20541;41497,2166;48795,97383;46248,31101;42209,03196;41573,46875;43338,97479;47210,23462;55799,70835;61690,27235
48833,27996;37208,18926;33718,17806;34690,39278;37021,70218;34049,10031;28838,3371;26735,55418;30683,80397;34755,73151;43634,82686;45270,51895
37470,54011;33978,57853;30915,88687;32346,26358;38259,86413;39961,82146;33822,76986;31537,10809;35774,18333;37773,3888;47132,35166;54770,02485
41367,00235;28252,72265;26000,60891;28132,33546;29394,20378;28228,30395;26418,39717;29303,46765;35864,63474;41924,69419;53448,75834;59328,76148
45612,21302;30248,47664;27499,25361;29811,39319;34304,07849;35206,60396;32887,21491;31174,38098;35304,6284;39821,82255;48626,96956;52052,866
44285,72895;40610,90111;33298,47183;37557,93162;41302,49025;36110,4513;29188,90144;30373,05346;32995,25474;40410,39671;49281,5635;51303,24712
39333,97315;34625,14863;34186,90423;35312,0279;38528,82665;41001,39702;33441,25041;29507,42727;37187,94727;46951,56135;60221,71976;59731,61839
41665,69054;34261,23577;31380,34644;35684,49076;38410,14364;38558,75715;33942,28571;35359,84105;42557,76023;47611,77368;55261,2906;57475,07049
50865,79361;43485,78289;39494,72669;41518,55185;43941,4599;41638,80392;36074,6713;35032,94289;36593,91467;42866,12706;49283,39291;50661,03594
43096,29058;35413,5225;32433,314;31761,78911;30798,43372;29954,86658;28348,12818;26908,53044;34711,17221;40194,55586;48385,79846;48350,55861
35101,9359;27258,16874;27641,70165;31612,85403;33048,29477;30411,81812;29165,44728;26577,18471;31704,62945;37925,34541;44319,24364;48418,48778
34101,19499;26942,71752;25925,13405;25449,10383;26130,11767;23156,72833;21175,32208;23172,84096;31038,21357;37094,91823;48249,44186;50257,22135
37283,23692;33078,47802;30902,03647;34828,99599;33404,90124;29100,47609;25716,50921;28222,90354;33850,50048;39938,97164;50357,78915;54158,14041
38655,30137;34715,50794;30913,46175;35682,98827;37006,52406;33008,87356;32691,15772;33729,6134;38776,50945;47089,04221;61028,98279;69053,9204
50422,09483;38763,0606;32289,69229;31449,35853;34078,99245;34640,09793;31040,36736;29620,26277;35208,89829;40614,57283;48040,1345;45030,20777
30887,72794;30178,52923;27692,18723;32307,34581;36095,60587;32074,23758;25214,37435;27919,8331;32436,39694;38964,95015;47585,23382;48716,1445
39603,39907;37387,99762;34653,63573;37167,72397;38728,3457;37629,48454;32692,90187;32921,82703;36117,46248;41865,60697;52130,18405;55900,49017
48443,73037;40726,6626;36979,47232;40340,0963;39248,46132;39157,89679;39009,71302;38492,16082;44669,35094;50059,86436;56923,33684;63174,04121
56914,50397;40103,94501;38154,52213;37278,34627;40021,65264;39212,50223;37544,32797;35314,45735;41224,49197;50720,56966;60054,14269;61507,73351
49483,96987;36198,84286;33259,96504;35664,0784;36979,52142;34087,51869;31915,71246;31845,44742;37228,9813;39884,81344;47270,31883;54637,61896
46009,80034;36945,1824;35564,11085;38858,97407;41048,16025;38381,20554;33035,65241;33345,29204;34602,28044;41132,76199;44981,57466;44263,72952
37040,91334;33750,64509;30712,1784;27800,3044;25330,09005;25266,74586;23958,91661;29045,10219;35732,65111;43769,01494;48430,56966;47980,16398
39465,25872;33537,59885;30031,2863;31929,33916;32165,4134;31609,69492;26503,82636;28069,52314;33622,67942;38254,78716;42710,25137;45816,62395
36422,12336;30007,01946;29174,9464;33358,9649;32847,4739;35464,55103;31154,88397;32081,38636;35567,57659;39407,31642;43035,28503;52669,17865
50837,33877;40625,63394;35657,74782;34355,47267;37447,38147;35545,67581;30487,33822;31638,01363;38052,07852;44464,32193;51184,74251;56928,87858
51802,02491;41334,85406;38892,91372;39830,95237;40313,86569;35798,27531;28833,2654;30881,75914;33129,70716;40687,68268;52663,72522;61900,78516
47490,52787;36933,21933;31239,318;30521,81441;34084,56879;33134,40707;25903,15761;26502,67029;30618,83046;37906,3393;44730,86481;48552,53121
40411,66537;32131,89839;28774,32891;33326,48372;34915,27821;31492,99279;29862,6456;28980,88129;32642,75075;38840,6714;47342,04267;53720,45292
43242,37645;29278,42797;27000,18288;29377,68166;32268,34369;30182,93733;26463,80151;27473,27418;30752,573;35128,34377;39177,84326;40208,19932
31879,99557;30802,65819;29183,13957;33442,61525;37769,36911;35459,45311;34274,69485;32961,38099;38067,36572;45243,82875;50013,60208;48295,3491
36904,66886;37484,10662;34867,91684;38903,31836;41236,1097;39445,10238;35953,05479;33469,88297;38948,64504;47953,85459;57582,19504;64604,41624
46091,60299;31225,63617;28631,25153;30542,09224;31855,58617;28643,14125;25892,67392;28342,01145;35159,43757;38837,17223;42959,84154;41144,80302
27077,84683;24380,95723;29235,1071;34463,72476;37183,26694;36078,71409;34249,99119;30661,86975;39006,55217;45559,12061;53289,93679;52018,45259
40171,06561;37201,37909;30880,48128;35609,2015;39132,95333;37464,21336;32438,57474;30564,69262;36259,55496;39837,56806;44006,89907;45423,62719
37209,09206;32966,96833;34282,42679;36955,22498;37957,67885;35758,39455;35360,71194;33597,92059;40346,55227;47942,02887;50000,77645;46844,09061
35908,87288;33519,54974;33579,81169;36993,9467;37104,25461;33641,78664;28469,31597;29409,08453;34501,38318;40634,27618;45874,30249;50424,90409
45524,51063;35667,51784;32899,39089;34508,02923;36394,80875;32879,19368;29370,819;31599,41098;39697,73835;51324,0455;57009,75186;58845,15819
53729,42005;45762,03045;43916,64287;46875,91316;49518,22742;38729,00521;33027,02094;33186,39322;36608,48164;42427,45783;48972,80278;52056,2426
40575,32487;31365,92161;30764,39356;35264,89128;36397,09829;33456,03817;28327,91364;30780,34763;34810,56439;38513,14403;45190,74886;48818,86532
37853,46658;32010,68039;31994,80449;32972,4007;34611,29909;30681,97504;26746,81131;27322,33066;36140,89255;45220,59947;53230,17553;56788,36876
45322,10154;42902,29382;37303,75225;40258,02095;39139,17504;37493,89601;33337,76559;29187,44582;36594,44836;42621,56625;46189,48916;46556,54948
37542,69734;33695,2355;33024,04099;35534,53427;34983,00726;37847,8758;36528,63611;31501,82649;37003,85152;41537,70715;46735,73268;49966,9205
44040,86814;40712,30729;38240,61152;41487,27237;40345,0993;37115,89743;35710,97454;35285,11601;38556,08883;41733,50636;45284,10492;44685,55381
40908,8241;32495,70467;35678,75869;42361,12146;44950,09873;40053,77178;32256,20192;31306,59054;37723,92213;45421,39222;55910,37675;61775,33324
46265,35571;34431,95823;33548,89836;36936,26844;37772,99875;33500,23707;28970,38331;27337,11744;33384,67585;42057,19725;52101,98657;60734,05382
47211,82628;41127,68616;36842,2971;38598,63726;38852,18627;32590,70066;28743,60982;26133,85064;33132,62203;42605,53198;53247,14545;63640,53323
48976,17824;35620,55952;36157,47386;42655,53235;45157,46326;41973,47691;35815,25015;30101,36342;34834,7417;46887,51555;53972,47466;59867,79962
54944,31084;47041,28117;42378,98286;50203,28744;59399,35993;62018,68558;49032,36274;42046,08875;48712,45623;52092,17518;57447,3378;62218,91588
53637,18358;37193,40981;34498,71646;39093,0366;39812,29846;38876,6979;36779,64757;34174,2008;36606,08931;42048,66931;49511,86917;52970,85008
42351,23467;37790,5892;36668,76019;37967,45169;36479,45099;33123,17086;29509,09408;30714,32879;35755,8544;39189,18817;48113,08094;55376,79187
51346,80228;42144,55531;35783,82846;41101,40761;43255,21797;38628,72628;34842,35766;31686,35792;36880,55466;42447,81811;52548,98766;62440,94289
54764,9822;42627,83659;37856,35779;39219,40132;38452,45381;35739,77248;27019,45436;26289,9776;33268,42041;42274,94472;53999,5733;59540,21471
44218,03619;35446,76174;31852,98531;37291,9614;38785,69631;37856,22302;35034,48526;33608,08608;35514,9283;39366,11157;44351,57947;47620,79857
36290,99537;28132,0995;30003,23128;35745,33144;38203,50423;36708,01721;33329,76843;32875,68656;36272,47437;39990,94561;47203,85866;54363,28203
51131,34689;40086,26692;40693,08006;42936,31183;47155,74533;42929,76092;32496,85656;26892,47004;34182,86118;40728,60086;47421,91756;46635,46286
45201,93303;39311,22965;36732,69006;42787,29938;48659,87364;45408,77972;42050,75573;38540,33284;42527,34435;46723,63041;51952,63541;50703,28713
45225,18662;35636,24427;34753,3358;40791,37644;44351,71933;42770,85049;36213,77008;33952,92136;38818,56534;44078,55856;52401,44464;54348,18439
46935,37593;35642,99334;30365,30343;37110,78923;40694,14724;37691,35384;29859,76485;34257,40144;38920,59334;45476,52342;49978,93434;55917,73795
48636,69014;38803,57908;33972,43019;36323,04772;35858,46137;33796,00322;27945,30664;31705,19593;36590,49099;41671,58835;49722,20033;57639,33722
49758,16274;40556,3444;40172,77838;43396,94261;41673,56569;40096,04112;36720,14937;33628,40162;40989,48625;48712,62454;53108,14417;63183,6837
57361,53383;43460,34708;37330,97315;43151,51843;43282,3028;39594,11655;32332,50522;34523,71994;38950,63841;46820,02422;53097,95847;58509,63541
59131,61451;52782,82986;45268,74819;40856,18849;41583,90611;38841,49815;33480,85698;32108,34118;40081,19027;45967,94642;50198,91606;58639,07975
70183,10927;52317,8638;43734,21758;45849,0432;44548,53005;38818,6829;30183,16078;30316,02798;39250,73836;45779,83238;54205,20268;66978,33976
83425,94931;64049,47679;55176,02225;56327,03516;50852,8362;47580,92442;33571,77165;33227,65187;37991,69884;46623,20617;53999,47127;61169,74253
68981,04819;51660,72421;47506,92146;45826,64865;45778,63971;39829,20265;35389,54059;34363,28631;42114,43955;55473,71674;66293,15641;79990,77219
80185,33984;55035,105;46977,43283;48954,32859;51927,58902;45824,34973;38705,41369;40431,67527;42332,47764;48220,71875;53173,95942;55092,83695
51701,91163;39099,22716;38074,86817;42728,61581;41872,43581;39918,44292;35690,60861;33561,23198;38231,39082;46459,34884;60799,7622;61199,98858
53837,78289;40335,34961;38041,60343;36977,80535;39263,02441;36318,00094;35223,91185;34939,81246;37273,08315;41512,6503;50223,40206;55911,24647
50934,89766;38045,20634;34747,58655;34335,57695;36596,72758;31806,89282;25225,66233;26706,30507;34645,9074;41410,93793;51974,37905;58506,04785
57840,71236;46230,0826;41876,33991;46087,73686;51752,58081;47307,31182;36994,69339;30397,07877;33989,79242;41788,33432;54341,67791;62812,86506
60108,79206;47477,19459;42471,01883;45889,16345;45939,57467;44223,87058;40137,21058;34637,57756;38358,35593;43623,08112;51771,83012;58593,04955
61345,40433;54864,80211;45131,85426;46181,60746;48711,67653;45773,75044;43380,77468;37442,69656;43234,18427;48288,21098;55786,10317;54147,90964
45885,84973;35223,4411;32325,62445;33593,22238;37372,41752;34714,12035;32077,286;32384,56953;35135,39182;41422,50709;51632,25286;61383,088
62177,66502;47690,84303;39517,40045;41278,84962;43852,00317;38796,94456;31299,22902;29187,2048;35131,73973;40417,20875;49139,53185;55713,51233
53060,86364;45724,48046;38901,61965;42857,77257;43713,54858;38197,76563;29460,39093;28384,71482;30825,82184;34896,3958;44825,22143;51152,17806
46001,85176;36407,47251;28816,67655;33025,55997;33386,001;30017,51028;28771,45388;29397,44528;36907,48654;44837,1987;53201,47181;62666,34998
61034,06916;50346,98606;43060,38213;40940,8186;38291,20911;35188,75868;30255,17863;29529,18786;36732,70677;48530,95943;58935,27864;66703,90714
62937,6841;47626,39756;38105,8352;37279,33355;44046,22907;40457,88609;29628,10012;30917,91765;36421,21879;45722,69741;55282,29384;59734,99093
52457,8282;48729,66734;44587,59069;44883,08401;48954,76203;46956,88836;36726,22747;32928,9204;37699,32152;45908,68163;56979,31869;64158,10357
54049,16479;43914,72227;39634,89037;47297,59774;48305,26804;44456,78406;37741,59702;34328,96473;39296,40994;43656,2668;55391,97494;64480,09435
56948,12283;48546,48988;41344,05487;43432,59937;45728,70847;41063,47879;37660,67272;34946,48238;40862,96163;43052,11908;51201,13872;58013,87935
54701,30949;43769,39774;38491,14028;42140,17106;44047,31761;39614,9807;30239,80154;29052,34536;32816,17989;37267,61712;43605,01266;47247,38543
51083,72321;44018,93011;36408,59453;44327,60754;50095,30716;46665,35832;39903,91954;38834,41475;42530,83752;46423,5279;58361,72569;66632,2542
66276,31876;50414,47924;40021,5003;43952,27417;48532,9935;43265,37611;35658,94672;36481,99765;41893,44341;48642,81896;61170,77979;67925,49534
67543,21947;52659,97794;43346,38258;46448,47501;50021,97324;43362,62027;35023,79471;33565,26845;38598,11672;41110,79284;52644,09581;60050,46637
61784,48951;42876,83585;35559,59955;36108,70888;42103,45587;38955,67062;30386,25145;30145,52153;36054,49645;43668,8771;58264,4553;62379,67977
52569,80548;42382,9495;36239,42173;39569,81349;42574,54416;39002,05594;35477,16016;36774,23908;40329,85615;51948,53337;61642,87434;65085,59194
62193,88104;49840,49125;43277,6173;42753,16308;45801,28444;42296,12505;34893,80715;31826,73604;39228,61632;49240,83429;61830,14084;70392,32064
62049,7209;40457,29701;32895,0371;34007,18855;34373,17452;30752,72019;27113,92062;29839,79901;35906,59483;42102,2228;55875,54981;63178,74071
44749,7834;29965,79302;26239,52997;26094,96517;29390,87415;26787,06554;24729,96153;28850,47522;35086,3617;41486,35772;54160,74829;67427,51216
55995,66367;45497,23545;37570,89608;39697,17344;38907,42523;34768,11547;31521,58576;29659,47049;34267,37007;42163,13984;51052,60655;57928,19086
48433,76393;34606,70312;28542,03589;31919,72151;37144,88471;34127,53507;30270,13113;32119,97047;35857,7429;40388,63089;50416,72715;50532,16751
41222,3575;36185,13442;31432,57052;32207,71883;34746,16173;32165,97664;28680,56064;29999,0425;31535,57156;37084,85739;47001,96647;47125,80775
